,UPC,2017Spend,2017 Sales,WeekNum,2018Spend,2018 Sales
552,12000286278,0.0,0.0,39,0.0,95.04
553,12000286278,0.0,39.5,40,0.0,107.91
554,12000286278,0.0,24.91,41,0.0,80.14
555,12000286278,0.0,56.9,42,0.0,147.79
556,12000286278,0.0,58.95,43,0.0,164.53
557,12000286278,0.0,75.31,44,0.0,428.2
558,12000286285,0.0,0.0,27,0.0,38.75
559,12000286285,0.0,0.0,28,0.0,83.7
560,12000286285,0.0,0.0,29,0.0,156.8
561,12000286285,0.0,0.0,30,0.0,103.69
562,12000286285,0.0,0.0,31,0.0,17.37
563,12000286285,0.0,0.0,32,0.0,34.45
564,12000286285,0.0,0.0,33,0.0,0.0
565,12000286285,0.0,0.0,34,16.0,34.18
566,12000286285,0.0,0.0,35,12.0,76.77
567,12000286285,0.0,0.0,36,7.0,11.78
568,12000286285,0.0,0.0,37,5.0,11.49
569,12000286285,0.0,0.0,38,5.0,64.87
570,12000286285,0.0,0.0,39,5.0,35.74
571,12000286285,0.0,0.0,40,4.0,35.05
572,12000286285,0.0,8.88,41,15.0,22.97
573,12000286285,0.0,40.27,42,9.0,60.75
574,12000286285,0.0,0.0,43,4.0,182.94
575,12000286285,0.0,64.52,44,2.0,106.56
576,12000286292,0.0,0.0,27,0.0,224.03
577,12000286292,0.0,0.0,28,0.0,410.0
578,12000286292,0.0,0.0,29,0.0,420.23
579,12000286292,0.0,0.0,30,0.0,510.56
580,12000286292,0.0,0.0,31,0.0,235.88
581,12000286292,0.0,0.0,32,0.0,311.73
582,12000286292,0.0,0.0,33,0.0,227.57
583,12000286292,0.0,0.0,34,22.0,283.62
584,12000286292,0.0,0.0,35,22.0,348.38
585,12000286292,0.0,0.0,36,12.0,146.4
586,12000286292,0.0,0.0,37,20.0,205.83
587,12000286292,0.0,0.0,38,39.0,394.48
588,12000286292,0.0,0.0,39,25.0,259.66
589,12000286292,0.0,36.68,40,11.0,334.17
590,12000286292,0.0,30.88,41,23.0,161.5
591,12000286292,0.0,104.07,42,26.0,459.11
592,12000286292,0.0,15.57,43,14.0,481.11
593,12000286292,0.0,123.69,44,7.0,470.17
594,12000504044,0.0,0.0,27,0.0,549.42
595,12000504044,0.0,0.0,28,0.0,2019.31
596,12000504044,0.0,0.0,29,0.0,910.48
597,12000504044,0.0,0.0,30,0.0,2684.18
598,12000504044,0.0,0.0,31,0.0,1281.21
599,12000504044,0.0,0.0,32,0.0,1105.25
600,12000504044,0.0,0.0,33,0.0,748.46
601,12000504044,0.0,0.0,34,0.0,945.92
602,12000504044,0.0,0.0,35,45.0,1131.2
603,12000504044,0.0,0.0,36,167.0,1154.57
604,12000504044,0.0,0.0,37,206.0,1281.55
605,12000504044,0.0,0.0,38,124.0,1016.96
606,12000504044,0.0,14.97,39,47.0,906.73
607,12000504044,0.0,181.24,40,46.0,1564.52
608,12000504044,0.0,124.96,41,50.0,1084.71
609,12000504044,0.0,78.31,42,37.0,741.37
610,12000504044,0.0,108.92,43,57.0,1161.95
611,12000504044,0.0,365.17,44,26.0,2220.15
612,12000504051,0.0,0.0,27,0.0,237.05
613,12000504051,0.0,0.0,28,0.0,232.41
614,12000504051,0.0,0.0,29,0.0,92.53
615,12000504051,0.0,0.0,30,12.0,271.15
616,12000504051,0.0,0.0,31,40.0,181.07
617,12000504051,0.0,0.0,32,38.0,241.86
618,12000504051,0.0,0.0,33,37.0,154.35
619,12000504051,0.0,0.0,34,11.0,367.2
620,12000504051,0.0,0.0,35,2.0,198.27
621,12000504051,0.0,0.0,36,0.0,257.56
622,12000504051,0.0,0.0,37,0.0,301.42
623,12000504051,0.0,0.0,38,0.0,321.52
624,12000504051,0.0,7.98,39,0.0,308.51
625,12000504051,0.0,7.4,40,0.0,305.75
626,12000504051,0.0,91.16,41,0.0,512.78
627,12000504051,0.0,7.58,42,0.0,381.98
628,12000504051,0.0,19.78,43,0.0,554.53
629,12000504051,0.0,52.91,44,0.0,749.25
630,12000809941,0.0,0.0,27,0.0,1381.91
631,12000809941,0.0,0.0,28,0.0,272.77
632,12000809941,0.0,0.0,29,0.0,1371.41
633,12000809941,0.0,0.0,30,0.0,1825.52
634,12000809941,0.0,0.0,31,0.0,695.56
635,12000809941,0.0,0.0,32,0.0,1287.23
636,12000809941,0.0,0.0,33,0.0,413.94
637,12000809941,0.0,0.0,34,0.0,1492.12
638,12000809941,0.0,0.0,35,2.0,1375.14
639,12000809941,0.0,0.0,36,3.0,791.95
640,12000809941,0.0,0.0,37,6.0,360.02
641,12000809941,0.0,0.0,38,13.0,1600.3
642,12000809941,0.0,49.83,39,24.0,554.38
643,12000809941,0.0,127.76,40,44.0,4229.25
644,12000809941,0.0,183.57,41,24.0,1023.99
645,12000809941,0.0,88.62,42,56.0,2997.73
646,12000809941,0.0,139.71,43,28.0,740.68
647,12000809941,0.0,193.35,44,32.0,3209.18
648,12000809965,0.0,0.0,27,0.0,881.52
649,12000809965,0.0,0.0,28,0.0,408.4
650,12000809965,0.0,0.0,29,0.0,1031.95
651,12000809965,0.0,0.0,30,0.0,1330.87
652,12000809965,0.0,0.0,31,0.0,711.58
653,12000809965,0.0,0.0,32,0.0,945.47
654,12000809965,0.0,0.0,33,0.0,354.97
655,12000809965,0.0,0.0,34,0.0,1197.81
656,12000809965,0.0,0.0,35,2.0,1164.34
657,12000809965,0.0,0.0,36,10.0,583.26
658,12000809965,0.0,0.0,37,34.0,443.42
659,12000809965,0.0,0.0,38,41.0,1149.81
660,12000809965,0.0,9.28,39,34.0,433.78
661,12000809965,0.0,31.48,40,53.0,2765.71
662,12000809965,0.0,61.93,41,43.0,842.08
663,12000809965,0.0,50.52,42,54.0,2173.59
664,12000809965,0.0,87.08,43,24.0,2499.46
665,12000809965,0.0,75.51,44,24.0,2238.22
666,12000809972,0.0,0.0,27,0.0,438.94
667,12000809972,0.0,0.0,28,0.0,204.09
668,12000809972,0.0,0.0,29,0.0,622.26
669,12000809972,0.0,0.0,30,8.0,750.47
670,12000809972,0.0,0.0,31,10.0,216.52
671,12000809972,0.0,0.0,32,10.0,624.86
672,12000809972,0.0,0.0,33,2.0,259.55
673,12000809972,0.0,0.0,34,14.0,774.75
674,12000809972,0.0,0.0,35,24.0,726.4
675,12000809972,0.0,0.0,36,15.0,212.11
676,12000809972,0.0,0.0,37,0.0,234.75
677,12000809972,0.0,0.0,38,0.0,696.31
678,12000809972,0.0,0.0,39,0.0,281.87
679,12000809972,0.0,19.46,40,0.0,1723.19
680,12000809972,0.0,33.16,41,0.0,443.0
681,12000809972,0.0,24.9,42,0.0,1252.16
682,12000809972,0.0,15.87,43,0.0,1775.18
683,12000809972,0.0,25.19,44,0.0,1667.61
684,12000809989,0.0,0.0,27,0.0,80.68
685,12000809989,0.0,0.0,28,26.0,23.98
686,12000809989,0.0,0.0,29,18.0,138.17
687,12000809989,0.0,0.0,30,2.0,134.14
688,12000809989,0.0,0.0,31,12.0,50.85
689,12000809989,0.0,0.0,32,6.0,134.72
690,12000809989,0.0,0.0,33,2.0,24.72
691,12000809989,0.0,0.0,34,6.0,86.29
692,12000809989,0.0,0.0,35,0.0,121.01
693,12000809989,0.0,0.0,36,0.0,66.02
694,12000809989,0.0,0.0,37,0.0,19.71
695,12000809989,0.0,0.0,38,0.0,84.01
696,12000809989,0.0,0.0,39,0.0,23.62
697,12000809989,0.0,0.0,40,0.0,254.55
698,12000809989,0.0,5.29,41,0.0,87.24
699,12000809989,0.0,10.32,42,0.0,227.12
700,12000809989,0.0,10.32,43,0.0,284.05
701,12000809989,0.0,8.87,44,0.0,244.05
702,12000809996,0.0,0.0,27,0.0,150.63
703,12000809996,0.0,0.0,28,0.0,49.92
704,12000809996,0.0,0.0,29,0.0,226.28
705,12000809996,0.0,0.0,30,2.0,300.88
706,12000809996,0.0,0.0,31,16.0,90.01
707,12000809996,0.0,0.0,32,4.0,235.92
708,12000809996,0.0,0.0,33,4.0,33.19
709,12000809996,0.0,0.0,34,3.0,351.86
710,12000809996,0.0,0.0,35,1.0,249.05
711,12000809996,0.0,0.0,36,2.0,83.27
712,12000809996,0.0,0.0,37,0.0,78.09
713,12000809996,0.0,0.0,38,0.0,291.17
714,12000809996,0.0,0.0,39,0.0,66.83
715,12000809996,0.0,10.06,40,0.0,585.9
716,12000809996,0.0,5.29,41,0.0,144.74
717,12000809996,0.0,20.07,42,0.0,447.64
718,12000809996,0.0,0.0,43,0.0,66.88
719,12000809996,0.0,9.13,44,0.0,615.99
720,12000810008,0.0,0.0,27,0.0,102.14
721,12000810008,0.0,0.0,28,0.0,38.67
722,12000810008,0.0,0.0,29,0.0,111.48
723,12000810008,0.0,0.0,30,0.0,207.0
724,12000810008,0.0,0.0,31,0.0,50.74
725,12000810008,0.0,0.0,32,0.0,161.26
726,12000810008,0.0,0.0,33,0.0,18.96
727,12000810008,0.0,0.0,34,0.0,137.05
728,12000810008,0.0,0.0,35,2.0,183.82
729,12000810008,0.0,0.0,36,0.0,102.63
730,12000810008,0.0,0.0,37,0.0,43.16
731,12000810008,0.0,0.0,38,0.0,152.2
732,12000810008,0.0,0.0,39,0.0,45.13
733,12000810008,0.0,5.29,40,0.0,304.24
734,12000810008,0.0,10.32,41,0.0,89.1
735,12000810008,0.0,15.35,42,0.0,179.47
736,12000810008,0.0,5.29,43,0.0,46.16
737,12000810008,0.0,10.05,44,0.0,441.09
738,28400000222,0.0,12.75,27,0.0,64.87
739,28400000222,0.0,0.0,28,0.0,63.68
740,28400000222,0.0,5.5,29,0.0,116.39
741,28400000222,0.0,5.5,30,0.0,76.01
742,28400000222,0.0,0.0,31,0.0,46.23
743,28400000222,0.0,0.0,32,2.0,97.38
744,28400000222,0.0,8.53,33,0.0,50.44
745,28400000222,0.0,5.78,34,0.0,111.74
746,28400000222,0.0,5.5,35,0.0,57.96
747,28400000222,0.0,0.0,36,0.0,97.51
748,28400000222,0.0,10.99,37,0.0,84.57
749,28400000222,0.0,2.47,38,2.0,149.81
750,28400000222,0.0,0.0,39,1.0,33.32
751,28400000222,0.0,0.0,40,1.0,99.09
752,28400000222,0.0,2.89,41,5.0,119.04
753,28400000222,0.0,2.89,42,7.0,71.1
754,28400000222,0.0,2.75,43,6.0,125.76
755,28400000222,0.0,0.0,44,0.0,55.83
756,28400000246,0.0,12.5,27,0.0,140.9
757,28400000246,0.0,2.75,28,0.0,141.85
758,28400000246,0.0,7.97,29,0.0,121.11
759,28400000246,0.0,22.4,30,0.0,147.52
760,28400000246,0.0,2.38,31,0.0,176.39
761,28400000246,0.0,2.75,32,0.0,118.16
762,28400000246,0.0,20.23,33,0.0,114.18
763,28400000246,0.0,2.75,34,0.0,171.06
764,28400000246,0.0,13.47,35,0.0,177.79
765,28400000246,0.0,5.78,36,0.0,209.01
766,28400000246,0.0,5.78,37,0.0,133.92
767,28400000246,0.0,0.0,38,1.0,159.66
768,28400000246,0.0,2.89,39,2.0,126.15
769,28400000246,0.0,2.89,40,1.0,201.21
770,28400000246,0.0,0.0,41,2.0,224.17
771,28400000246,0.0,16.5,42,3.0,240.58
772,28400000246,0.0,8.39,43,1.0,203.0
773,28400000246,0.0,8.25,44,0.0,137.45
774,28400000789,0.0,46.57,27,0.0,93.28
775,28400000789,0.0,24.28,28,0.0,190.92
776,28400000789,0.0,68.59,29,0.0,148.06
777,28400000789,0.0,25.66,30,0.0,114.55
778,28400000789,0.0,0.0,31,0.0,96.52
779,28400000789,0.0,39.78,32,10.0,86.62
780,28400000789,0.0,28.37,33,0.0,137.69
781,28400000789,0.0,96.72,34,0.0,81.27
782,28400000789,0.0,51.04,35,0.0,141.95
783,28400000789,0.0,19.39,36,1.0,135.11
784,28400000789,0.0,43.07,37,1.0,158.84
785,28400000789,0.0,19.53,38,1.0,126.2
786,28400000789,0.0,65.06,39,2.0,141.06
787,28400000789,0.0,80.64,40,2.0,119.95
788,28400000789,0.0,36.05,41,2.0,155.78
789,28400000789,0.0,47.86,42,3.0,184.16
790,28400000789,0.0,25.59,43,7.0,193.27
791,28400000789,0.0,41.52,44,2.0,147.37
792,28400011099,0.0,0.0,27,0.0,392.25
793,28400011099,0.0,0.0,28,0.0,572.42
794,28400011099,0.0,0.0,29,48.0,869.51
795,28400011099,0.0,0.0,30,47.0,825.98
796,28400011099,0.0,0.0,31,49.0,579.23
797,28400011099,0.0,0.0,32,30.0,769.69
798,28400011099,0.0,0.0,33,34.0,1026.79
799,28400011099,0.0,0.0,34,38.0,1081.36
800,28400011099,0.0,0.0,35,30.0,941.34
801,28400011099,0.0,0.0,36,30.0,1108.79
802,28400011099,0.0,0.0,37,26.0,1248.9
803,28400011099,0.0,0.0,38,30.0,1036.83
804,28400011099,0.0,0.0,39,52.0,1181.31
805,28400011099,0.0,0.0,40,32.0,1405.25
806,28400011099,0.0,0.0,41,50.0,1053.42
807,28400011099,0.0,0.0,42,130.0,1052.16
808,28400011099,0.0,0.0,43,96.0,1141.12
809,28400011099,0.0,0.0,44,70.0,1190.76
810,28400012348,0.0,0.0,27,0.0,89.7
811,28400012348,0.0,11.36,28,0.0,156.07
812,28400012348,0.0,2.99,29,37.0,159.68
813,28400012348,0.0,0.0,30,22.0,143.96
814,28400012348,0.0,2.84,31,42.0,159.09
815,28400012348,0.0,11.36,32,10.0,127.69
816,28400012348,0.0,2.84,33,14.0,203.38
817,28400012348,0.0,0.0,34,5.0,217.39
818,28400012348,0.0,5.83,35,4.0,199.46
819,28400012348,0.0,9.48,36,4.0,233.95
820,28400012348,0.0,5.0,37,12.0,313.55
821,28400012348,0.0,8.97,38,10.0,353.21
822,28400012348,0.0,0.0,39,11.0,358.98
823,28400012348,0.0,7.23,40,10.0,204.37
824,28400012348,0.0,23.66,41,20.0,217.68
825,28400012348,0.0,34.87,42,32.0,403.33
826,28400012348,0.0,24.29,43,35.0,347.77
827,28400012348,0.0,2.5,44,11.0,368.72
828,28400021869,0.0,8.52,27,10.0,206.31
829,28400021869,0.0,0.0,28,15.0,127.99
830,28400021869,0.0,2.84,29,4.0,101.68
831,28400021869,0.0,5.69,30,8.0,107.36
832,28400021869,0.0,0.0,31,19.0,197.38
833,28400021869,0.0,0.0,32,0.0,209.52
834,28400021869,0.0,0.0,33,1.0,114.5
835,28400021869,0.0,0.0,34,20.0,396.09
836,28400021869,0.0,0.0,35,15.0,262.01
837,28400021869,0.0,0.0,36,0.0,296.86
838,28400021869,0.0,0.0,37,17.0,230.78
839,28400021869,0.0,0.0,38,14.0,252.49
840,28400021869,0.0,0.0,39,13.0,326.2
841,28400021869,0.0,4.74,40,29.0,359.35
842,28400021869,0.0,9.96,41,28.0,325.19
843,28400021869,0.0,16.56,42,39.0,222.24
844,28400021869,0.0,10.46,43,33.0,333.21
845,28400021869,0.0,32.5,44,8.0,228.23
846,28400023337,0.0,26.31,27,10.0,218.07
847,28400023337,0.0,100.7,28,25.0,155.88
848,28400023337,0.0,103.82,29,23.0,221.57
849,28400023337,0.0,145.9,30,13.0,272.51
850,28400023337,0.0,72.5,31,8.0,306.45
851,28400023337,0.0,111.83,32,50.0,218.79
852,28400023337,0.0,98.89,33,17.0,185.14
853,28400023337,0.0,209.39,34,36.0,205.41
854,28400023337,0.0,161.79,35,19.0,327.09
855,28400023337,0.0,118.33,36,24.0,299.74
856,28400023337,0.0,129.46,37,34.0,367.4
857,28400023337,0.0,160.22,38,30.0,268.85
858,28400023337,0.0,84.59,39,13.0,362.3
859,28400023337,0.0,212.34,40,14.0,292.2
860,28400023337,0.0,210.82,41,8.0,341.67
861,28400023337,0.0,169.63,42,17.0,367.81
862,28400023337,0.0,194.12,43,17.0,397.67
863,28400023337,0.0,178.13,44,20.0,343.26
864,28400032810,0.0,0.0,27,0.0,100.68
865,28400032810,0.0,0.0,28,0.0,40.6
866,28400032810,0.0,0.0,29,14.0,53.28
867,28400032810,0.0,0.0,30,22.0,68.17
868,28400032810,0.0,0.0,31,14.0,65.0
869,28400032810,0.0,0.0,32,11.0,57.61
870,28400032810,0.0,0.0,33,7.0,37.77
871,28400032810,0.0,0.0,34,14.0,145.66
872,28400032810,0.0,0.0,35,18.0,49.86
873,28400032810,0.0,0.0,36,16.0,70.15
874,28400032810,0.0,0.0,37,12.0,16.95
875,28400032810,0.0,0.0,38,0.0,29.19
876,28400032810,0.0,0.0,39,10.0,38.4
877,28400032810,0.0,0.0,40,16.0,41.21
878,28400032810,0.0,0.0,41,4.0,51.06
879,28400032810,0.0,0.0,42,0.0,16.11
880,28400032810,0.0,0.0,43,6.0,80.66
881,28400032810,0.0,0.0,44,0.0,24.57
882,28400032827,0.0,0.0,27,0.0,78.1
883,28400032827,0.0,3.03,28,0.0,36.73
884,28400032827,0.0,0.0,29,0.0,48.29
885,28400032827,0.0,0.0,30,0.0,39.06
886,28400032827,0.0,0.0,31,0.0,41.85
887,28400032827,0.0,0.0,32,2.0,63.5
888,28400032827,0.0,0.0,33,24.0,62.66
889,28400032827,0.0,0.0,34,15.0,157.49
890,28400032827,0.0,4.29,35,11.0,32.91
891,28400032827,0.0,0.0,36,13.0,63.1
892,28400032827,0.0,0.0,37,19.0,63.29
893,28400032827,0.0,0.0,38,6.0,83.7
894,28400032827,0.0,0.0,39,5.0,83.68
895,28400032827,0.0,0.0,40,13.0,38.04
896,28400032827,0.0,0.0,41,0.0,41.8
897,28400032827,0.0,0.0,42,5.0,87.12
898,28400032827,0.0,0.0,43,4.0,132.97
899,28400032827,0.0,3.32,44,4.0,42.38
900,28400035422,0.0,0.0,27,32.0,174.76
901,28400035422,0.0,0.0,28,36.0,91.79
902,28400035422,0.0,0.0,29,8.0,104.9
903,28400035422,0.0,0.0,30,7.0,108.99
904,28400035422,0.0,0.0,31,3.0,167.31
905,28400035422,0.0,0.0,32,3.0,84.59
906,28400035422,0.0,0.0,33,8.0,174.62
907,28400035422,0.0,0.0,34,15.0,79.4
908,28400035422,0.0,0.0,35,27.0,104.64
909,28400035422,0.0,0.0,36,49.0,66.72
910,28400035422,0.0,0.0,37,16.0,117.5
911,28400035422,0.0,0.0,38,18.0,111.52
912,28400035422,0.0,0.0,39,18.0,90.27
913,28400035422,0.0,0.0,40,22.0,54.91
914,28400035422,0.0,0.0,41,34.0,112.78
915,28400035422,0.0,0.0,42,36.0,119.38
916,28400035422,0.0,0.0,43,41.0,131.76
917,28400035422,0.0,0.0,44,16.0,117.74
918,28400043892,0.0,108.51,27,0.0,521.03
919,28400043892,0.0,123.69,28,0.0,208.76
920,28400043892,0.0,74.43,29,74.0,539.32
921,28400043892,0.0,89.19,30,20.0,307.06
922,28400043892,0.0,19.55,31,10.0,289.79
923,28400043892,0.0,3.99,32,16.0,226.44
924,28400043892,0.0,42.55,33,24.0,242.08
925,28400043892,0.0,23.54,34,25.0,212.93
926,28400043892,0.0,82.51,35,67.0,558.56
927,28400043892,0.0,97.74,36,12.0,278.61
928,28400043892,0.0,102.95,37,12.0,279.13
929,28400043892,0.0,227.3,38,0.0,199.88
930,28400043892,0.0,139.84,39,27.0,313.77
931,28400043892,0.0,120.7,40,23.0,214.62
932,28400043892,0.0,124.43,41,30.0,279.9
933,28400043892,0.0,134.02,42,72.0,384.28
934,28400043892,0.0,109.27,43,69.0,445.82
935,28400043892,0.0,96.33,44,47.0,545.89
936,28400055970,0.0,29.58,27,8.0,278.07
937,28400055970,0.0,26.57,28,26.0,282.34
938,28400055970,0.0,29.4,29,4.0,326.7
939,28400055970,0.0,16.6,30,0.0,211.39
940,28400055970,0.0,8.57,31,0.0,258.35
941,28400055970,0.0,12.95,32,3.0,274.07
942,28400055970,0.0,10.3,33,11.0,308.79
943,28400055970,0.0,17.11,34,15.0,321.43
944,28400055970,0.0,15.0,35,18.0,422.3
945,28400055970,0.0,46.98,36,21.0,368.75
946,28400055970,0.0,43.81,37,27.0,390.46
947,28400055970,0.0,34.81,38,17.0,272.36
948,28400055970,0.0,46.22,39,21.0,325.01
949,28400055970,0.0,17.85,40,38.0,325.06
950,28400055970,0.0,23.16,41,35.0,331.86
951,28400055970,0.0,23.39,42,86.0,427.19
952,28400055970,0.0,52.95,43,67.0,409.12
953,28400055970,0.0,50.1,44,66.0,343.33
954,28400055987,0.0,0.0,27,20.0,256.19
955,28400055987,0.0,3.31,28,58.0,280.86
956,28400055987,0.0,0.0,29,42.0,294.8
957,28400055987,0.0,0.0,30,14.0,196.81
958,28400055987,0.0,0.0,31,18.0,240.64
959,28400055987,0.0,0.0,32,20.0,212.82
960,28400055987,0.0,0.0,33,50.0,245.68
961,28400055987,0.0,3.32,34,28.0,211.91
962,28400055987,0.0,0.0,35,27.0,399.13
963,28400055987,0.0,0.0,36,43.0,359.68
964,28400055987,0.0,0.0,37,64.0,346.1
965,28400055987,0.0,0.0,38,66.0,300.91
966,28400055987,0.0,0.0,39,55.0,512.64
967,28400055987,0.0,0.0,40,25.0,350.47
968,28400055987,0.0,0.0,41,39.0,344.95
969,28400055987,0.0,0.0,42,18.0,326.19
970,28400055987,0.0,0.0,43,45.0,396.16
971,28400055987,0.0,0.0,44,17.0,273.53
972,28400068130,0.0,136.76,27,0.0,240.04
973,28400068130,0.0,166.13,28,0.0,274.13
974,28400068130,0.0,622.72,29,0.0,560.02
975,28400068130,0.0,237.64,30,0.0,384.15
976,28400068130,0.0,555.35,31,0.0,349.23
977,28400068130,0.0,391.82,32,2.0,295.23
978,28400068130,0.0,301.96,33,0.0,506.74
979,28400068130,0.0,358.51,34,0.0,514.22
980,28400068130,0.0,228.4,35,8.0,599.18
981,28400068130,0.0,147.87,36,43.0,388.52
982,28400068130,0.0,149.82,37,34.0,665.47
983,28400068130,0.0,206.71,38,21.0,518.7
984,28400068130,0.0,322.98,39,40.0,470.71
985,28400068130,0.0,176.42,40,51.0,620.12
986,28400068130,0.0,272.15,41,84.0,628.61
987,28400068130,0.0,467.74,42,133.0,497.93
988,28400068130,0.0,286.13,43,162.0,653.09
989,28400068130,0.0,372.52,44,78.0,372.46
990,28400070942,0.0,5.71,27,0.0,188.23
991,28400070942,0.0,14.7,28,0.0,122.87
992,28400070942,0.0,12.0,29,4.0,148.33
993,28400070942,0.0,11.18,30,1.0,104.32
994,28400070942,0.0,2.85,31,3.0,121.03
995,28400070942,0.0,6.6,32,0.0,113.93
996,28400070942,0.0,7.44,33,1.0,88.89
997,28400070942,0.0,14.78,34,0.0,118.18
998,28400070942,0.0,20.85,35,0.0,160.5
999,28400070942,0.0,20.25,36,0.0,136.26
1000,28400070942,0.0,20.7,37,1.0,148.53
1001,28400070942,0.0,9.09,38,1.0,97.98
1002,28400070942,0.0,8.85,39,0.0,144.69
1003,28400070942,0.0,18.08,40,0.0,153.51
1004,28400070942,0.0,5.7,41,3.0,121.36
1005,28400070942,0.0,20.26,42,17.0,152.96
1006,28400070942,0.0,20.85,43,10.0,249.16
1007,28400070942,0.0,11.56,44,5.0,220.99
1008,28400070959,0.0,8.7,27,0.0,133.4
1009,28400070959,0.0,0.0,28,0.0,80.32
1010,28400070959,0.0,3.0,29,2.0,70.65
1011,28400070959,0.0,7.2,30,3.0,32.99
1012,28400070959,0.0,2.85,31,7.0,76.54
1013,28400070959,0.0,3.0,32,4.0,56.03
1014,28400070959,0.0,11.23,33,1.0,57.6
1015,28400070959,0.0,11.37,34,2.0,58.93
1016,28400070959,0.0,3.0,35,0.0,68.66
1017,28400070959,0.0,9.65,36,0.0,63.34
1018,28400070959,0.0,15.6,37,1.0,67.81
1019,28400070959,0.0,14.85,38,4.0,95.53
1020,28400070959,0.0,0.0,39,6.0,90.4
1021,28400070959,0.0,18.86,40,3.0,47.4
1022,28400070959,0.0,5.88,41,7.0,93.29
1023,28400070959,0.0,8.85,42,14.0,55.83
1024,28400070959,0.0,2.56,43,9.0,108.0
1025,28400070959,0.0,17.4,44,2.0,130.82
1026,28400089364,0.0,0.0,27,0.0,156.93
1027,28400089364,0.0,0.0,28,0.0,170.62
1028,28400089364,0.0,0.0,29,4.0,201.13
1029,28400089364,0.0,0.0,30,10.0,138.81
1030,28400089364,0.0,0.0,31,6.0,106.36
1031,28400089364,0.0,0.0,32,0.0,151.33
1032,28400089364,0.0,0.0,33,16.0,120.46
1033,28400089364,0.0,0.0,34,9.0,231.51
1034,28400089364,0.0,0.0,35,12.0,157.98
1035,28400089364,0.0,0.0,36,8.0,327.24
1036,28400089364,0.0,0.0,37,10.0,135.54
1037,28400089364,0.0,0.0,38,10.0,181.23
1038,28400089364,0.0,0.0,39,4.0,186.06
1039,28400089364,0.0,2.52,40,12.0,141.23
1040,28400089364,0.0,0.0,41,10.0,162.11
1041,28400089364,0.0,0.0,42,8.0,223.69
1042,28400089364,0.0,0.0,43,8.0,158.34
1043,28400089364,0.0,0.0,44,8.0,186.86
1044,28400090582,0.0,18.0,27,0.0,141.14
1045,28400090582,0.0,7.09,28,0.0,210.77
1046,28400090582,0.0,25.37,29,10.0,173.56
1047,28400090582,0.0,22.36,30,22.0,155.14
1048,28400090582,0.0,16.1,31,10.0,187.1
1049,28400090582,0.0,3.0,32,38.0,126.16
1050,28400090582,0.0,0.0,33,15.0,120.15
1051,28400090582,0.0,29.36,34,7.0,64.55
1052,28400090582,0.0,15.0,35,12.0,256.56
1053,28400090582,0.0,14.55,36,5.0,172.94
1054,28400090582,0.0,9.0,37,11.0,229.69
1055,28400090582,0.0,8.85,38,22.0,164.81
1056,28400090582,0.0,8.85,39,19.0,233.7
1057,28400090582,0.0,8.7,40,10.0,247.01
1058,28400090582,0.0,8.55,41,8.0,167.67
1059,28400090582,0.0,6.0,42,24.0,226.84
1060,28400090582,0.0,9.0,43,18.0,311.33
1061,28400090582,0.0,11.85,44,12.0,210.95
1062,28400183918,0.0,603.52,27,0.0,343.19
1063,28400183918,0.0,557.17,28,0.0,333.95
1064,28400183918,0.0,427.12,29,0.0,110.84
1065,28400183918,0.0,795.34,30,0.0,303.08
1066,28400183918,0.0,939.93,31,0.0,387.83
1067,28400183918,0.0,917.41,32,40.0,470.84
1068,28400183918,0.0,1091.36,33,0.0,164.61
1069,28400183918,0.0,832.74,34,0.0,417.86
1070,28400183918,0.0,998.73,35,0.0,232.46
1071,28400183918,0.0,786.11,36,9.0,472.98
1072,28400183918,0.0,762.82,37,0.0,52.64
1073,28400183918,0.0,504.89,38,0.0,82.25
1074,28400183918,0.0,1271.33,39,0.0,114.67
1075,28400183918,0.0,752.8,40,2.0,15.97
1076,28400183918,0.0,1283.85,41,37.0,401.62
1077,28400183918,0.0,907.01,42,0.0,183.97
1078,28400183918,0.0,1425.12,43,94.0,688.4
1079,28400183918,0.0,992.45,44,96.0,325.29
1080,28400201261,0.0,92.42,27,0.0,104.58
1081,28400201261,0.0,159.68,28,0.0,218.67
1082,28400201261,0.0,151.62,29,18.0,19.14
1083,28400201261,0.0,167.84,30,10.0,75.24
1084,28400201261,0.0,171.53,31,14.0,56.55
1085,28400201261,0.0,266.07,32,24.0,202.54
1086,28400201261,0.0,288.32,33,14.0,378.05
1087,28400201261,0.0,326.44,34,10.0,283.2
1088,28400201261,0.0,182.35,35,6.0,161.26
1089,28400201261,0.0,179.35,36,2.0,108.49
1090,28400201261,0.0,40.96,37,0.0,132.57
1091,28400201261,0.0,200.95,38,0.0,324.15
1092,28400201261,0.0,166.69,39,15.0,203.11
1093,28400201261,0.0,182.14,40,12.0,221.7
1094,28400201261,0.0,108.88,41,14.0,139.79
1095,28400201261,0.0,117.37,42,22.0,156.9
1096,28400201261,0.0,176.2,43,6.0,90.78
1097,28400201261,0.0,161.61,44,0.0,35.4
1098,28400278362,0.0,239.25,27,0.0,124.44
1099,28400278362,0.0,244.52,28,0.0,322.15
1100,28400278362,0.0,60.18,29,12.0,93.73
1101,28400278362,0.0,25.0,30,14.0,169.88
1102,28400278362,0.0,54.98,31,12.0,94.88
1103,28400278362,0.0,169.18,32,34.0,159.8
